Config,member,epoch,train_loss,val_loss
AllVar,0,4,0.07246585935354233,0.7716390490531921
AllVar,0,5,0.10245831310749054,0.4741956889629364
AllVar,0,6,0.06721149384975433,0.4325721859931946
AllVar,0,7,0.04073532670736313,0.6865870952606201
AllVar,0,8,0.03446997329592705,0.3254587650299072
AllVar,0,9,0.03353528305888176,0.4214861989021301
AllVar,0,10,0.03293544054031372,0.42334628105163574
AllVar,0,11,0.02879868634045124,0.41878005862236023
AllVar,0,12,0.05936934053897858,0.5499927401542664
AllVar,0,13,0.022755485028028488,0.3977307975292206
AllVar,0,14,0.017125500366091728,0.49021822214126587
AllVar,0,15,0.019382121041417122,0.5530682802200317
AllVar,0,16,0.01528897974640131,0.30555015802383423
AllVar,0,17,0.020020615309476852,0.4278324842453003
AllVar,0,18,0.023081649094820023,0.2800614535808563
AllVar,0,19,0.022124210372567177,0.4765529930591583
AllVar,0,20,0.015556813217699528,0.5111663937568665
AllVar,0,21,0.012921195477247238,0.42364928126335144
AllVar,0,22,0.01162498164921999,0.4939170181751251
AllVar,0,23,0.011119375005364418,0.3897215723991394
AllVar,0,24,0.010159541852772236,0.38845524191856384
AllVar,0,25,0.011326231993734837,0.3997916281223297
AllVar,0,26,0.0079397177323699,0.3885834813117981
AllVar,0,27,0.00788558553904295,0.40460747480392456
AllVar,0,28,0.008441470563411713,0.37559887766838074
AllVar,0,29,0.011237000115215778,0.42834579944610596
AllVar,0,30,0.007267103064805269,0.3623012602329254
AllVar,0,31,0.008316907100379467,0.3690096437931061
AllVar,0,32,0.006729809567332268,0.3659134805202484
AllVar,0,33,0.010749290697276592,0.3766937851905823
AllVar,0,34,0.006772434804588556,0.3281504809856415
AllVar,0,35,0.012862815521657467,0.42695164680480957
AllVar,0,36,0.009248217567801476,0.4221447706222534
AllVar,0,37,0.008497803471982479,0.4001164436340332
AllVar,0,38,0.008352728560566902,0.36553269624710083
AllVar,0,39,0.0071077728644013405,0.35742735862731934
AllVar,0,40,0.009893441572785378,0.3755190670490265
AllVar,0,41,0.00735337333753705,0.34438613057136536
AllVar,0,42,0.008941036649048328,0.398703932762146
AllVar,0,43,0.01159585453569889,0.3797833025455475
AllVar,0,44,0.006931418087333441,0.33669474720954895
AllVar,0,45,0.008123507723212242,0.39432066679000854
AllVar,0,46,0.008604709059000015,0.377141535282135
AllVar,0,47,0.0068875448778271675,0.35985735058784485
AllVar,0,48,0.012492253445088863,0.3527044951915741
AllVar,0,49,0.0058263689279556274,0.3797840476036072
AllVar,0,50,0.006402351427823305,0.34681645035743713
AllVar,0,51,0.010097983293235302,0.3883154094219208
AllVar,0,52,0.006798083893954754,0.39107105135917664
AllVar,0,53,0.009355099871754646,0.3918887674808502
AllVar,0,54,0.005606934428215027,0.3903473913669586
AllVar,0,55,0.006325485184788704,0.4005739092826843
AllVar,0,56,0.00807254109531641,0.3806132376194
AllVar,0,57,0.007078152149915695,0.3677852153778076
AllVar,0,58,0.007330189924687147,0.4015865623950958
AllVar,0,59,0.01046278327703476,0.32012075185775757
AllVar,0,60,0.005648974794894457,0.37861013412475586
AllVar,0,61,0.009406661614775658,0.4122028648853302
AllVar,0,62,0.011508177034556866,0.350158154964447
AllVar,0,63,0.005971923936158419,0.34275564551353455
AllVar,0,64,0.009174106642603874,0.39279353618621826
AllVar,0,65,0.00908522680401802,0.3734949827194214
AllVar,0,66,0.005991081707179546,0.35412049293518066
AllVar,0,67,0.009208043105900288,0.38767746090888977
AllVar,0,68,0.00785196851938963,0.38859823346138
AllVar,0,69,0.005417625419795513,0.31046879291534424
AllVar,0,70,0.005205246619880199,0.35005465149879456
AllVar,0,71,0.005315583664923906,0.3812730312347412
AllVar,0,72,0.006768897641450167,0.3687949478626251
AllVar,0,73,0.006912038661539555,0.38511696457862854
AllVar,0,74,0.007667630445212126,0.3594215512275696
AllVar,0,75,0.00637907674536109,0.31876736879348755
AllVar,0,76,0.0084688114002347,0.3380063474178314
AllVar,0,77,0.010595215484499931,0.3892083168029785
AllVar,0,78,0.006241411902010441,0.354032427072525
AllVar,0,79,0.004276779945939779,0.3174048960208893
AllVar,0,80,0.005111191887408495,0.3297327160835266
AllVar,0,81,0.007987781427800655,0.37506017088890076
AllVar,0,82,0.004361586179584265,0.33211398124694824
AllVar,0,83,0.007699036039412022,0.35490739345550537
AllVar,0,84,0.008438967168331146,0.38053107261657715
AllVar,0,85,0.009084037505090237,0.43518906831741333
AllVar,0,86,0.004358310718089342,0.3248438835144043
AllVar,0,87,0.008755623362958431,0.366772323846817
AllVar,0,88,0.006600808817893267,0.3326537013053894
AllVar,1,1,0.3605620563030243,0.7670531272888184
AllVar,1,2,0.12857726216316223,0.8470667004585266
AllVar,1,3,0.06915702670812607,0.5079506635665894
AllVar,1,4,0.05036116763949394,0.6107162237167358
AllVar,1,5,0.039492737501859665,0.2634557783603668
AllVar,1,6,0.058963239192962646,0.638180136680603
AllVar,1,7,0.051779210567474365,0.346719890832901
AllVar,1,8,0.08633525669574738,0.46176445484161377
AllVar,1,9,0.031010452657938004,0.4647311270236969
AllVar,1,10,0.0255470909178257,0.5193864703178406
AllVar,1,11,0.03295474871993065,0.617379903793335
AllVar,1,12,0.020557232201099396,0.2947671711444855
AllVar,1,13,0.023297857493162155,0.5808244943618774
AllVar,1,14,0.01897265389561653,0.43624189496040344
AllVar,1,15,0.029967710375785828,0.3547135293483734
AllVar,1,16,0.056821029633283615,0.9238000512123108
AllVar,1,17,0.043582621961832047,0.41550925374031067
AllVar,1,18,0.016015855595469475,0.42982080578804016
AllVar,1,19,0.02086779847741127,0.3959544003009796
AllVar,1,20,0.011045173741877079,0.410865843296051
AllVar,1,21,0.01066155917942524,0.397747278213501
AllVar,1,22,0.010038518346846104,0.4486633241176605
AllVar,1,23,0.013071873225271702,0.42175453901290894
AllVar,1,24,0.009931889362633228,0.39874178171157837
AllVar,1,25,0.010392291471362114,0.3478936553001404
AllVar,1,26,0.009897586889564991,0.3485608696937561
AllVar,1,27,0.010094277560710907,0.36227259039878845
AllVar,1,28,0.011096316389739513,0.44947096705436707
AllVar,1,29,0.009833146817982197,0.4085782766342163
AllVar,1,30,0.009708761237561703,0.4398743212223053
AllVar,1,31,0.011172656901180744,0.3935754895210266
AllVar,1,32,0.010111161507666111,0.42953070998191833
AllVar,1,33,0.010149536654353142,0.37548142671585083
AllVar,1,34,0.007476605474948883,0.36569860577583313
AllVar,1,35,0.009066786617040634,0.3694525957107544
AllVar,1,36,0.009844922460615635,0.45656147599220276
AllVar,1,37,0.008475528098642826,0.3984605669975281
AllVar,1,38,0.006893320474773645,0.346314400434494
AllVar,1,39,0.008959674276411533,0.3588365912437439
AllVar,1,40,0.009276511147618294,0.4259609878063202
AllVar,1,41,0.008938238956034184,0.40555670857429504
AllVar,1,42,0.007906178012490273,0.3476027548313141
AllVar,1,43,0.008602587506175041,0.4013073742389679
AllVar,1,44,0.006428195163607597,0.3731217682361603
AllVar,1,45,0.01072926726192236,0.3465173542499542
AllVar,1,46,0.009221278131008148,0.3844546377658844
AllVar,1,47,0.009978302754461765,0.34811460971832275
AllVar,1,48,0.006576233077794313,0.29945695400238037
AllVar,1,49,0.008932850323617458,0.4209229052066803
AllVar,1,50,0.007871891371905804,0.4268272817134857
AllVar,1,51,0.00991096068173647,0.3932821750640869
AllVar,1,52,0.008317386731505394,0.33771657943725586
AllVar,1,53,0.007365169934928417,0.36314502358436584
AllVar,1,54,0.006300700828433037,0.34746500849723816
AllVar,1,55,0.014093704521656036,0.45913568139076233
AllVar,1,56,0.006176560651510954,0.38418322801589966
AllVar,1,57,0.008286439813673496,0.3775528371334076
AllVar,1,58,0.00651506707072258,0.3466532826423645
AllVar,1,59,0.007655071560293436,0.4478507936000824
AllVar,1,60,0.010994356125593185,0.3587816655635834
AllVar,1,61,0.007630829233676195,0.4421592652797699
AllVar,1,62,0.006185121834278107,0.3872508704662323
AllVar,1,63,0.0064722285605967045,0.3202648162841797
AllVar,1,64,0.009617665782570839,0.37444034218788147
AllVar,1,65,0.006197645328938961,0.4386722147464752
AllVar,1,66,0.010005570948123932,0.40863198041915894
AllVar,1,67,0.005432773847132921,0.39145466685295105
AllVar,1,68,0.007930504158139229,0.36365875601768494
AllVar,1,69,0.007918494753539562,0.36126846075057983
AllVar,1,70,0.006399850826710463,0.42220383882522583
AllVar,1,71,0.006487380713224411,0.3171510398387909
AllVar,1,72,0.005644375458359718,0.36399075388908386
AllVar,1,73,0.006056015845388174,0.41318947076797485
AllVar,1,74,0.0054208338260650635,0.3738015294075012
AllVar,1,75,0.008402010425925255,0.4355595111846924
AllVar,2,1,0.5758983492851257,1.3446154594421387
AllVar,2,2,0.12173976749181747,0.8939347863197327
AllVar,2,3,0.0812278538942337,0.7888566851615906
AllVar,2,4,0.07354187220335007,1.1650983095169067
AllVar,2,5,0.06031709909439087,0.8227869272232056
AllVar,2,6,0.04009728506207466,0.5283796787261963
AllVar,2,7,0.025735018774867058,0.4486580789089203
AllVar,2,8,0.035599686205387115,0.5517932772636414
AllVar,2,9,0.02201593481004238,0.42002493143081665
AllVar,2,10,0.02727140113711357,0.51984041929245
AllVar,2,11,0.0281339380890131,0.5189582705497742
AllVar,2,12,0.030900947749614716,0.3578625023365021
AllVar,2,13,0.023838214576244354,0.4974254071712494
AllVar,2,14,0.03277137130498886,0.597790539264679
AllVar,2,15,0.03480343893170357,0.763985276222229
AllVar,2,16,0.02073599211871624,0.536406397819519
AllVar,2,17,0.018345825374126434,0.359836608171463
AllVar,2,18,0.023913417011499405,0.49977150559425354
AllVar,2,19,0.01745196245610714,0.44791677594184875
AllVar,2,20,0.012901343405246735,0.4502834975719452
AllVar,2,21,0.011433967389166355,0.4367891848087311
AllVar,2,22,0.009619557298719883,0.37482523918151855
AllVar,2,23,0.010674652643501759,0.41111618280410767
AllVar,2,24,0.010446423664689064,0.3600541353225708
AllVar,2,25,0.008373585529625416,0.39320075511932373
AllVar,2,26,0.01278009731322527,0.4934731721878052
AllVar,2,27,0.010810652747750282,0.43212518095970154
AllVar,2,28,0.007722115144133568,0.36371612548828125
AllVar,2,29,0.008084946312010288,0.4139350950717926
AllVar,2,30,0.010720360092818737,0.40995797514915466
AllVar,2,31,0.00691022677347064,0.3684374988079071
AllVar,2,32,0.007556526456028223,0.3430127799510956
AllVar,2,33,0.00978828314691782,0.39264994859695435
AllVar,2,34,0.00844514463096857,0.4423375129699707
AllVar,2,35,0.012791400775313377,0.5197117328643799
AllVar,2,36,0.00774772372096777,0.3823460042476654
AllVar,2,37,0.010541447438299656,0.3901054561138153
AllVar,2,38,0.009800693020224571,0.4416029453277588
AllVar,2,39,0.007041154429316521,0.3369300961494446
AllVar,2,40,0.009906942024827003,0.4504493176937103
AllVar,2,41,0.011569693684577942,0.506466269493103
AllVar,2,42,0.007110172882676125,0.3798585832118988
AllVar,2,43,0.009150371886789799,0.4536282420158386
AllVar,2,44,0.011077885515987873,0.463251531124115
AllVar,2,45,0.007770353462547064,0.3010233938694
AllVar,2,46,0.007924575358629227,0.3488002121448517
AllVar,2,47,0.009704050607979298,0.4719824194908142
AllVar,2,48,0.008716261945664883,0.44752728939056396
AllVar,2,49,0.011175638996064663,0.37682726979255676
AllVar,2,50,0.00882822833955288,0.42800211906433105
AllVar,2,51,0.007546745706349611,0.4004092812538147
AllVar,2,52,0.009985259734094143,0.4324226975440979
AllVar,2,53,0.007894936017692089,0.3976760506629944
AllVar,2,54,0.007435155101120472,0.41944822669029236
AllVar,2,55,0.007920359261333942,0.45091626048088074
AllVar,2,56,0.00972256064414978,0.46522992849349976
AllVar,2,57,0.007755205035209656,0.41494813561439514
AllVar,2,58,0.0074420468881726265,0.4247315526008606
AllVar,2,59,0.00692181009799242,0.39345505833625793
AllVar,2,60,0.008110192604362965,0.4283589720726013
AllVar,2,61,0.00662431912496686,0.38813135027885437
AllVar,2,62,0.006895788945257664,0.38277506828308105
AllVar,2,63,0.0085356580093503,0.4717828035354614
AllVar,2,64,0.005609710235148668,0.41489654779434204
AllVar,2,65,0.010179209522902966,0.39673569798469543
AllVar,2,66,0.0077423895709216595,0.43617191910743713
AllVar,2,67,0.0091643575578928,0.39983177185058594
AllVar,2,68,0.010176326148211956,0.4298694133758545
AllVar,2,69,0.007725047413259745,0.4184476137161255
AllVar,2,70,0.01083667203783989,0.5161078572273254
AllVar,2,71,0.009167936630547047,0.3808761537075043
AllVar,2,72,0.013764306902885437,0.5685590505599976
AllVar,2,73,0.0075661311857402325,0.44362249970436096
AllVar,2,74,0.006373330485075712,0.4331206977367401
AllVar,2,75,0.007738130632787943,0.4729468524456024
AllVar,2,76,0.008412973023951054,0.37699568271636963
AllVar,2,77,0.008277421817183495,0.46518614888191223
AllVar,2,78,0.007592326030135155,0.40657269954681396
AllVar,2,79,0.007833950221538544,0.4748631417751312
AllVar,2,80,0.009445472620427608,0.4698847532272339
AllVar,2,81,0.0075687565840780735,0.4245300889015198
AllVar,2,82,0.005429400596767664,0.4084365665912628
AllVar,2,83,0.008533915504813194,0.492674320936203
AllVar,2,84,0.007348299492150545,0.4132812023162842
AllVar,2,85,0.007178496569395065,0.427109956741333
AllVar,2,86,0.008022150956094265,0.48122671246528625
AllVar,2,87,0.008936294354498386,0.5006470680236816
AllVar,2,88,0.008319334127008915,0.468492329120636
AllVar,2,89,0.009947292506694794,0.49664750695228577
AllVar,2,90,0.004544298630207777,0.3593628704547882
AllVar,2,91,0.008355667814612389,0.4605529308319092
AllVar,2,92,0.005858903285115957,0.3927072584629059
AllVar,2,93,0.00566538842394948,0.4263472259044647
AllVar,2,94,0.008797578513622284,0.46526530385017395
AllVar,2,95,0.006628616712987423,0.4134959280490875
AllVar,2,96,0.006250354927033186,0.47323182225227356
AllVar,2,97,0.006048540584743023,0.40434426069259644
AllVar,2,98,0.011658399365842342,0.5282101631164551
AllVar,2,99,0.007379199843853712,0.4980812072753906
AllVar,2,100,0.006303866859525442,0.4912202060222626
AllVar,2,101,0.005898622330278158,0.41765296459198
AllVar,2,102,0.005874945782124996,0.47723376750946045
AllVar,2,103,0.008679751306772232,0.43290194869041443
AllVar,2,104,0.004873397294431925,0.4194158911705017
AllVar,2,105,0.007728183642029762,0.417377233505249
AllVar,2,106,0.006815767381340265,0.45792505145072937
AllVar,2,107,0.00809737853705883,0.47789421677589417
AllVar,2,108,0.007921974174678326,0.5143075585365295
AllVar,2,109,0.004883078392595053,0.43159374594688416
AllVar,2,110,0.009133937768638134,0.4479168951511383
AllVar,2,111,0.00742942513898015,0.4563501179218292
AllVar,2,112,0.005797236692160368,0.4585675597190857
AllVar,2,113,0.007946599274873734,0.37796902656555176
AllVar,2,114,0.010761501267552376,0.5259222388267517
AllVar,2,115,0.007482304237782955,0.3679778575897217
AllVar,3,1,0.5591539144515991,3.3722970485687256
AllVar,3,2,0.1940479427576065,1.1085025072097778
AllVar,3,3,0.12019718438386917,1.1290433406829834
AllVar,3,4,0.09313726425170898,1.1649333238601685
AllVar,3,5,0.06143106892704964,0.39278021454811096
AllVar,3,6,0.055757902562618256,0.8035240173339844
AllVar,3,7,0.0536852702498436,0.696837306022644
AllVar,3,8,0.04097843915224075,0.5470038056373596
AllVar,3,9,0.03286787495017052,0.46483248472213745
AllVar,3,10,0.030164064839482307,0.3955901563167572
AllVar,3,11,0.02744089625775814,0.5518353581428528
AllVar,3,12,0.036479078233242035,0.7222670316696167
AllVar,3,13,0.04042482748627663,0.47803840041160583
AllVar,3,14,0.0204802006483078,0.5672606229782104
AllVar,3,15,0.022068241611123085,0.5191261172294617
AllVar,3,16,0.023965831845998764,0.49240198731422424
AllVar,3,17,0.0338769294321537,0.9059735536575317
AllVar,3,18,0.03455459699034691,0.7970522046089172
AllVar,3,19,0.02384699136018753,0.5217378735542297
AllVar,3,20,0.017156535759568214,0.5075012445449829
AllVar,3,21,0.014496414922177792,0.4993700683116913
AllVar,3,22,0.014948630705475807,0.5449209809303284
AllVar,3,23,0.012163386680185795,0.5240146517753601
AllVar,3,24,0.011111833155155182,0.4750078022480011
AllVar,3,25,0.010250218212604523,0.4334108531475067
AllVar,3,26,0.01295523066073656,0.579348623752594
AllVar,3,27,0.014010223560035229,0.5709289312362671
AllVar,3,28,0.013088038191199303,0.608751118183136
AllVar,3,29,0.009993953630328178,0.45685499906539917
AllVar,3,30,0.011129838414490223,0.5472999215126038
AllVar,3,31,0.012226254679262638,0.5412314534187317
AllVar,3,32,0.010234671644866467,0.5414832830429077
AllVar,3,33,0.009478163905441761,0.45116764307022095
AllVar,3,34,0.01000012643635273,0.5035766363143921
AllVar,3,35,0.008820470422506332,0.4044759273529053
AllVar,3,36,0.010732908733189106,0.49609631299972534
AllVar,3,37,0.009075329639017582,0.5032304525375366
AllVar,3,38,0.008735204115509987,0.4950106143951416
AllVar,3,39,0.010299929417669773,0.5340011715888977
AllVar,3,40,0.011006396263837814,0.4779631197452545
AllVar,3,41,0.00731072248890996,0.4855878949165344
AllVar,3,42,0.010478688403964043,0.5746465921401978
AllVar,3,43,0.01173012051731348,0.5774927735328674
AllVar,3,44,0.00810003001242876,0.4891054332256317
AllVar,3,45,0.006843807175755501,0.42796042561531067
AllVar,3,46,0.009286731481552124,0.5316596627235413
AllVar,3,47,0.008900253102183342,0.5189040303230286
AllVar,3,48,0.007942701689898968,0.44852983951568604
AllVar,3,49,0.007738999091088772,0.4959385097026825
AllVar,3,50,0.010106489062309265,0.5348697304725647
AllVar,3,51,0.009961861185729504,0.5159001350402832
AllVar,3,52,0.006065098103135824,0.46780750155448914
AllVar,3,53,0.007551124785095453,0.5059030055999756
AllVar,3,54,0.008501728065311909,0.5234033465385437
AllVar,3,55,0.008506350219249725,0.5007061958312988
AllVar,3,56,0.010732267051935196,0.5414520502090454
AllVar,3,57,0.005356363486498594,0.3951137959957123
AllVar,3,58,0.009417497552931309,0.4969279170036316
AllVar,3,59,0.007064286153763533,0.4339997470378876
AllVar,3,60,0.008310552686452866,0.5152273178100586
AllVar,3,61,0.00790320709347725,0.46276435256004333
AllVar,3,62,0.006073878612369299,0.4465232789516449
AllVar,3,63,0.006393755786120892,0.48576366901397705
AllVar,3,64,0.00967978872358799,0.5026864409446716
AllVar,3,65,0.008233764208853245,0.46076661348342896
AllVar,3,66,0.007571244612336159,0.4831746816635132
AllVar,3,67,0.007597950287163258,0.4268096685409546
AllVar,3,68,0.007264512125402689,0.46070319414138794
AllVar,3,69,0.005989463999867439,0.4360371530056
AllVar,3,70,0.008101736195385456,0.4873742163181305
AllVar,3,71,0.0048493691720068455,0.4112207591533661
AllVar,3,72,0.006792806088924408,0.44169262051582336
AllVar,3,73,0.008296871557831764,0.48092517256736755
AllVar,3,74,0.008884257636964321,0.5608846545219421
AllVar,3,75,0.0055597880855202675,0.4551447331905365
AllVar,4,1,0.38557565212249756,2.078718423843384
AllVar,4,2,0.14272983372211456,1.2288907766342163
AllVar,4,3,0.11586634814739227,0.9645150303840637
AllVar,4,4,0.11185599118471146,0.8500887155532837
AllVar,4,5,0.05137084797024727,0.5760045647621155
AllVar,4,6,0.044594310224056244,0.5416013598442078
AllVar,4,7,0.04814370721578598,0.5535454154014587
AllVar,4,8,0.06007445231080055,1.063649296760559
AllVar,4,9,0.024432549253106117,0.3200714588165283
AllVar,4,10,0.029184281826019287,0.35890504717826843
AllVar,4,11,0.018544331192970276,0.44866377115249634
AllVar,4,12,0.02824271097779274,0.22631116211414337
AllVar,4,13,0.03050338104367256,0.3817398250102997
AllVar,4,14,0.02291753701865673,0.4393784701824188
AllVar,4,15,0.01912071369588375,0.4822634160518646
AllVar,4,16,0.016738228499889374,0.45810753107070923
AllVar,4,17,0.022367261350154877,0.5199320912361145
AllVar,4,18,0.034051429480314255,0.6481150984764099
AllVar,4,19,0.017998335883021355,0.28142663836479187
AllVar,4,20,0.01623101718723774,0.45378804206848145
AllVar,4,21,0.011938747949898243,0.42561426758766174
AllVar,4,22,0.010981724597513676,0.44739851355552673
AllVar,4,23,0.012030892074108124,0.37749168276786804
AllVar,4,24,0.007527956739068031,0.36295366287231445
AllVar,4,25,0.008877617307007313,0.40096715092658997
AllVar,4,26,0.007498154882341623,0.32496070861816406
AllVar,4,27,0.011572662740945816,0.4509925842285156
AllVar,4,28,0.008987290784716606,0.3720042407512665
AllVar,4,29,0.009057044982910156,0.3844623267650604
AllVar,4,30,0.008078638464212418,0.41004472970962524
AllVar,4,31,0.008285131305456161,0.33846011757850647
AllVar,4,32,0.009399489499628544,0.4313753843307495
AllVar,4,33,0.009276649914681911,0.44497478008270264
AllVar,4,34,0.01347297802567482,0.43936678767204285
AllVar,4,35,0.008506877347826958,0.394895076751709
AllVar,4,36,0.008701955899596214,0.4142753779888153
AllVar,4,37,0.009451845660805702,0.38269102573394775
AllVar,4,38,0.011611663736402988,0.482636958360672
AllVar,4,39,0.008149595931172371,0.43730348348617554
AllVar,4,40,0.009449652396142483,0.4130003750324249
AllVar,4,41,0.009471043013036251,0.3534914553165436
AllVar,4,42,0.012421728111803532,0.4597640037536621
AllVar,4,43,0.007403430063277483,0.46482211351394653
AllVar,4,44,0.008050455711781979,0.39832013845443726
AllVar,4,45,0.008231718093156815,0.4180678725242615
AllVar,4,46,0.008477002382278442,0.4108683168888092
AllVar,4,47,0.00842447578907013,0.34515461325645447
AllVar,4,48,0.007551043760031462,0.4032317101955414
AllVar,4,49,0.00874996930360794,0.36708149313926697
AllVar,4,50,0.005481925792992115,0.3919130861759186
AllVar,4,51,0.009292196482419968,0.47051355242729187
AllVar,4,52,0.006170093547552824,0.29609307646751404
AllVar,4,53,0.0073642609640955925,0.4171142578125
AllVar,4,54,0.006538204848766327,0.3689713478088379
AllVar,4,55,0.009673215448856354,0.38029900193214417
AllVar,4,56,0.012673615477979183,0.5201900601387024
AllVar,4,57,0.006525053642690182,0.35413333773612976
AllVar,4,58,0.0054963501170277596,0.40937575697898865
AllVar,4,59,0.007141823880374432,0.4193475842475891
AllVar,4,60,0.007474467623978853,0.30702465772628784
AllVar,4,61,0.006420066114515066,0.39179879426956177
AllVar,4,62,0.007694851141422987,0.3379990756511688
AllVar,4,63,0.007296609226614237,0.44068610668182373
AllVar,4,64,0.00857318751513958,0.3963604271411896
AllVar,4,65,0.0048110466450452805,0.3373006284236908
AllVar,4,66,0.008265437558293343,0.4074297845363617
AllVar,4,67,0.008821613155305386,0.3736277222633362
AllVar,4,68,0.006925795692950487,0.40233683586120605
AllVar,4,69,0.0072503169067204,0.42131999135017395
AllVar,4,70,0.0065357801504433155,0.39894214272499084
AllVar,4,71,0.006485486403107643,0.3587959110736847
AllVar,4,72,0.005875384900718927,0.41035231947898865
AllVar,4,73,0.005572892725467682,0.4087870121002197
AllVar,4,74,0.005725437309592962,0.3698778450489044
AllVar,4,75,0.0070771523751318455,0.39361393451690674
AllVar,4,76,0.00544314831495285,0.3217085003852844
AllVar,4,77,0.005551164038479328,0.4314877390861511
AllVar,4,78,0.00950939953327179,0.44316765666007996
AllVar,4,79,0.005874993745237589,0.3657543957233429
AllVar,4,80,0.008631381206214428,0.3476053476333618
AllVar,4,81,0.00482326140627265,0.4276926517486572
AllVar,4,82,0.006392249837517738,0.3653099834918976
